,id_text,id_forum,text,type,tagger,pasien,usia_pasien,penyakit,gejala,kapan,periode,tindakan,outcome,pertanyaan,pembuka,penyebab,prakondisi,objek,penutup,referensi,artikel,observasi,clean_no_stopwords,remove_char,clean_stopwords
711,712,108,untuk menegakkan diagnosa serangan jantung dapat dilakukan wawancara pemeriksaan fisik dan bahkan pemeriksaan penunjang seperti rekam jantung,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,untuk menegakkan diagnosa serangan jantung dapat dilakukan wawancara pemeriksaan fisik dan bahkan pemeriksaan penunjang seperti rekam jantung,untuk menegakkan diagnosa serangan jantung dapat dilakukan wawancara pemeriksaan fisik dan bahkan pemeriksaan penunjang seperti rekam jantung,menegakkan diagnosa serangan jantung wawancara pemeriksaan fisik pemeriksaan penunjang rekam jantung
712,713,108,Jika mengalami keluhan serangan jantung seperti diatas maka segera ke UGD rumah sakit terdekat,a,b,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Jika mengalami keluhan serangan jantung seperti diatas maka segera ke UGD rumah sakit terdekat,jika mengalami keluhan serangan jantung seperti diatas maka segera ke ugd rumah sakit terdekat,mengalami keluhan serangan jantung diatas ugd rumah sakit terdekat
713,714,108,"pengobatan dapat dilakukan dengan pemberian peread nyeri, obat pengecer darah untuk mencegah terjadinya bekuan darah, obat penghancur bekuan darah, dan lain lain",a,b,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"pengobatan dapat dilakukan dengan pemberian peread nyeri, obat pengecer darah untuk mencegah terjadinya bekuan darah, obat penghancur bekuan darah, dan lain lain",pengobatan dapat dilakukan dengan pemberian peread nyeri obat pengecer darah untuk mencegah terjadinya bekuan darah obat penghancur bekuan darah dan lain lain,pengobatan pemberian peread nyeri obat pengecer darah mencegah bekuan darah obat penghancur bekuan darah
714,715,108,"secara umum gejala akan tetap ada jika kebutuhan oksigen tubuh masih meningkat, karena masih dalam fase penyembuhan",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"secara umum gejala akan tetap ada jika kebutuhan oksigen tubuh masih meningkat, karena masih dalam fase penyembuhan",secara umum gejala akan tetap ada jika kebutuhan oksigen tubuh masih meningkat karena masih dalam fase penyembuhan,gejala kebutuhan oksigen tubuh meningkat fase penyembuhan
715,716,108,pada saat pulang dari rumah sakit obat pereda nyeri dan obat lainnya sebaiknya dikonsumsi secara rutin,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,pada saat pulang dari rumah sakit obat pereda nyeri dan obat lainnya sebaiknya dikonsumsi secara rutin,pada saat pulang dari rumah sakit obat pereda nyeri dan obat lainnya sebaiknya dikonsumsi secara rutin,pulang rumah sakit obat pereda nyeri obat dikonsumsi rutin
716,717,108,"selain itu hindari paparan asap rokok, hindari aktivitas berlebihan, lakukan aktivitas secara bertahap, makan makanan yang sehat dan bergizi seimbang,batasi asupan makanan berlemak",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"selain itu hindari paparan asap rokok, hindari aktivitas berlebihan, lakukan aktivitas secara bertahap, makan makanan yang sehat dan bergizi seimbang,batasi asupan makanan berlemak",selain itu hindari paparan asap rokok hindari aktivitas berlebihan lakukan aktivitas secara bertahap makan makanan yang sehat dan bergizi seimbangbatasi asupan makanan berlemak,hindari paparan asap rokok hindari aktivitas lakukan aktivitas bertahap makan makanan sehat bergizi seimbangbatasi asupan makanan berlemak
717,718,108,Jika muncul serangan atau nyeri sebaiknya duduk atau berbaring,a,b,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Jika muncul serangan atau nyeri sebaiknya duduk atau berbaring,jika muncul serangan atau nyeri sebaiknya duduk atau berbaring,muncul serangan nyeri duduk berbaring
718,719,108,Secara umum nyeri dapat muncul ketika melakukan aktivitas fisik,a,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Secara umum nyeri dapat muncul ketika melakukan aktivitas fisik,secara umum nyeri dapat muncul ketika melakukan aktivitas fisik,nyeri muncul aktivitas fisik
719,720,108,Rutin melakukan pengobatan dan kontrol ke RS meskipun sudah sembuh,a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rutin melakukan pengobatan dan kontrol ke RS meskipun sudah sembuh,rutin melakukan pengobatan dan kontrol ke rs meskipun sudah sembuh,rutin pengobatan kontrol rs sembuh
720,721,108,semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,semoga membantu,semoga membantu,semoga membantu
721,722,109,Pagi dok,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pagi dok,pagi dok,pagi dok
722,723,109,Dok saya sedang hamil 6 bln,q,b,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Dok saya sedang hamil 6 bulan,dok saya sedang hamil 6 bulan,dok hamil 6
723,724,109,kemarin saya pulang kerja kehujanan,q,b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,kemarin saya pulang kerja kehujanan,kemarin saya pulang kerja kehujanan,kemarin pulang kerja kehujanan
724,725,109,malm nya kenapa dda saya sesak sakit serasa terbakar tembus ke punggung dan bahu s terasa panas sampy ke tangan d sertai keluar keringat d telspak kaki dan tangan juga sakit kepala,q,b,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,malm nya kenapa dda saya sesak sakit serasa terbakar tembus ke punggung dan bahu si terasa panas sampy ke tangan ada sertai keluar keringat ada telspak kaki dan tangan juga sakit kepala,malm nya kenapa dda saya sesak sakit serasa terbakar tembus ke punggung dan bahu si terasa panas sampy ke tangan ada sertai keluar keringat ada telspak kaki dan tangan juga sakit kepala,malm nya dda sesak sakit serasa terbakar tembus punggung bahu si panas sampy tangan sertai keringat telspak kaki tangan sakit kepala
725,726,109,Mohon penjelasan nya dok saya sakit apa,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Mohon penjelasan nya dok saya sakit apa,mohon penjelasan nya dok saya sakit apa,mohon penjelasan nya dok sakit
726,727,109,terus apa bisa berpengaruh pada janin saya,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,terus apa bisa berpengaruh pada janin saya,terus apa bisa berpengaruh pada janin saya,berpengaruh janin
727,728,109,Terimakasih sebelum nya,q,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terimakasih sebelum nya,terimakasih sebelum nya,terimakasih nya
728,729,110,"Alo, terimakasih atas pertanyaannya",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo, terimakasih atas pertanyaannya",alo terimakasih atas pertanyaannya,alo terimakasih pertanyaannya
729,730,110,"Dada nyeri, sesak, panas, hingga terasa tidak nyaman ke punggung dan bahu, disertai berkeringat berlebih dan nyeri kepala saat hamil bisa jadi berbahaya, bisa juga tidak",a,b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dada nyeri, sesak, panas, hingga terasa tidak nyaman ke punggung dan bahu, disertai berkeringat berlebih dan nyeri kepala saat hamil bisa jadi berbahaya, bisa juga tidak",dada nyeri sesak panas hingga terasa tidak nyaman ke punggung dan bahu disertai berkeringat berlebih dan nyeri kepala saat hamil bisa jadi berbahaya bisa juga tidak,dada nyeri sesak panas nyaman punggung bahu disertai berkeringat berlebih nyeri kepala hamil berbahaya
730,731,110,"Keluhan Anda ini bisa muncul karena beraga pencetus, contohnya gastroesophageal reflux disease (GERD), serangan jantung, gastritis, kardiomiopati, pleuritis, bronkhitis, pneumonia, asma, COVID-19, tukak lambung, ISPA, gangguan katup atau irama jantung, batu atau radang empedu, pankreatitis, skoliosis, syaraf kejepit, rheumatoid arthritis, gangguan cemas berlebih, infeksi virus atau bakteri, gangguan somatoform, dan sebagainya",a,b,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Keluhan Anda ini bisa muncul karena beraga pencetus, contohnya gastroesophageal reflux disease (GERD), serangan jantung, gastritis, kardiomiopati, pleuritis, bronkhitis, pneumonia, asma, COVID-19, tukak lambung, ISPA, gangguan katup atau irama jantung, batu atau radang empedu, pankreatitis, skoliosis, syaraf kejepit, rheumatoid arthritis, gangguan cemas berlebih, infeksi virus atau bakteri, gangguan somatoform, dan sebagainya",keluhan anda ini bisa muncul karena beraga pencetus contohnya gastroesophageal reflux disease gerd serangan jantung gastritis kardiomiopati pleuritis bronkhitis pneumonia asma covid-19 tukak lambung ispa gangguan katup atau irama jantung batu atau radang empedu pankreatitis skoliosis syaraf kejepit rheumatoid arthritis gangguan cemas berlebih infeksi virus atau bakteri gangguan somatoform dan sebagainya,keluhan muncul beraga pencetus contohnya gastroesophageal reflux disease gerd serangan jantung gastritis kardiomiopati pleuritis bronkhitis pneumonia asma covid-19 tukak lambung ispa gangguan katup irama jantung batu radang empedu pankreatitis skoliosis syaraf kejepit rheumatoid arthritis gangguan cemas berlebih infeksi virus bakteri gangguan somatoform
731,732,110,"Jika ingin memastikan penyebab keluhan Anda, idealnya Anda perlu periksa langsung ke dokter atau dokter kandungan",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Jika ingin memastikan penyebab keluhan Anda, idealnya Anda perlu periksa langsung ke dokter atau dokter kandungan",jika ingin memastikan penyebab keluhan anda idealnya anda perlu periksa langsung ke dokter atau dokter kandungan,penyebab keluhan idealnya periksa langsung dokter dokter kandungan
732,733,110,"Biasanya, cukup dengan wawancara dan pemeriksaan fisik, dokter sudah tahu langkah penanganan terbaik yang perlu dilakukan guna mengatasi kondisi Anda",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Biasanya, cukup dengan wawancara dan pemeriksaan fisik, dokter sudah tahu langkah penanganan terbaik yang perlu dilakukan guna mengatasi kondisi Anda",biasanya cukup dengan wawancara dan pemeriksaan fisik dokter sudah tahu langkah penanganan terbaik yang perlu dilakukan guna mengatasi kondisi anda,wawancara pemeriksaan fisik dokter langkah penanganan terbaik mengatasi kondisi
733,734,110,"Namun jika perlu, bisa juga nantinya Anda dianjurkan untuk menjalani pemeriksaan lanjutan, semisal cek darah, rekam jantung, dan sebagainya",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Namun jika perlu, bisa juga nantinya Anda dianjurkan untuk menjalani pemeriksaan lanjutan, semisal cek darah, rekam jantung, dan sebagainya",namun jika perlu bisa juga nantinya anda dianjurkan untuk menjalani pemeriksaan lanjutan semisal cek darah rekam jantung dan sebagainya,dianjurkan menjalani pemeriksaan lanjutan cek darah rekam jantung
734,735,110,"Sementara ini, yang sebaiknya Anda lakukan ialah: Banyak beristirahat Kompres hangat dada, punggung, dan bahu Anda yang tidak nyaman Jangan berpikiran yang tidak-tidak, tenangkan hati Anda Kurangi dulu kegiatan fisik yang terlalu melelahkan Kenakan pakaian yang nyaman Hindari hal-hal yang membuat Anda alergi Makan yang teratur, porsi kecil namun sering Kurangi mengkonsumsi makanan pedas, bergas, minuman bersoda, dan berkafein selama dada Anda masih sesak Jangan langsung berbaring jika habis makan ",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sementara ini, yang sebaiknya Anda lakukan ialah: Banyak beristirahat Kompres hangat dada, punggung, dan bahu Anda yang tidak nyaman Jangan berpikiran yang tidak-tidak, tenangkan hati Anda Kurangi dulu kegiatan fisik yang terlalu melelahkan Kenakan pakaian yang nyaman Hindari hal-hal yang membuat Anda alergi Makan yang teratur, porsi kecil namun sering Kurangi mengkonsumsi makanan pedas, bergas, minuman bersoda, dan berkafein selama dada Anda masih sesak Jangan langsung berbaring jika habis makan",sementara ini yang sebaiknya anda lakukan ialah banyak beristirahat kompres hangat dada punggung dan bahu anda yang tidak nyaman jangan berpikiran yang tidak-tidak tenangkan hati anda kurangi dulu kegiatan fisik yang terlalu melelahkan kenakan pakaian yang nyaman hindari hal-hal yang membuat anda alergi makan yang teratur porsi kecil namun sering kurangi mengkonsumsi makanan pedas bergas minuman bersoda dan berkafein selama dada anda masih sesak jangan langsung berbaring jika habis makan,lakukan beristirahat kompres hangat dada punggung bahu nyaman berpikiran tidak-tidak tenangkan hati kurangi kegiatan fisik melelahkan kenakan pakaian nyaman hindari hal-hal alergi makan teratur porsi kurangi mengkonsumsi makanan pedas bergas minuman bersoda berkafein dada sesak langsung berbaring habis makan
735,736,110,Semoga membantu ya,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu ya,semoga membantu ya,semoga membantu ya
736,737,111,"Dok, saya mau bertanya, bapak saya kemarin senin baru saja melaksanakan operasi by pass jantung, sekarang sudah berada di ruang intermediate",q,b,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Dok, saya mau bertanya, bapak saya kemarin senin baru saja melaksanakan operasi by pas jantung, sekarang sudah berada di ruang intermediate",dok saya mau bertanya bapak saya kemarin senin baru saja melaksanakan operasi by pas jantung sekarang sudah berada di ruang intermediate,dok kemarin senin melaksanakan operasi by pas jantung ruang intermediate
737,738,111,Lalu tadi pagi kata susternya sempat anfal,q,b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lalu tadi pagi kata susternya sempat anfal,lalu tadi pagi kata susternya sempat anfal,pagi susternya anfal
738,739,111,Apa penyebabnya dan bagaimana cara mencegah hal tsb terulang kembali? Apa yang harus dilakukan pasien agar proses pemulihan lebih cepat? Terima kasih dok Mohon infonya 🙏,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Apa penyebabnya dan bagaimana cara mencegah hal tersebut terulang kembali? Apa yang harus dilakukan pasien agar proses pemulihan lebih cepat? Terima kasih dok Mohon infonya 🙏,apa penyebabnya dan bagaimana cara mencegah hal tersebut terulang kembali apa yang harus dilakukan pasien agar proses pemulihan lebih cepat terima kasih dok mohon infonya 🙏,penyebabnya mencegah terulang pasien proses pemulihan cepat terima kasih dok mohon infonya 🙏
739,740,112,"Alo Harry, terima kasih ya sudah bertanya di Alodokter",a,b,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alo Harry, terima kasih ya sudah bertanya di Alodokter",alo harry terima kasih ya sudah bertanya di alodokter,alo harry terima kasih ya alodokter
740,741,112,"Berdasarkan data yang ada hingga saat ini, kemungkinana untuk terjadinya kembali serangan jantung pasca operasi bypass jantung terutama pada 1 tahun pertama memang berisiko untuk terjadi yang mana hal ini seringkali berhubungan dengan : jenis kelamin (perempuan kebih berisiko) riwayat serangan jantung sebelum operasi dilakukan merokok usia muda Namun untuk mekanisme terjadinya sendiri sampai saat ini masih belum benar-benar jelas",a,b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Berdasarkan data yang ada hingga saat ini, kemungkinana untuk terjadinya kembali serangan jantung pasca operasi bypass jantung terutama pada 1 tahun pertama memang berisiko untuk terjadi yang mana hal ini seringkali berhubungan dengan : jenis kelamin (perempuan kebih berisiko) riwayat serangan jantung sebelum operasi dilakukan merokok usia muda Namun untuk mekanisme terjadinya sendiri sampai saat ini masih belum benar-benar jelas",berdasarkan data yang ada hingga saat ini kemungkinana untuk terjadinya kembali serangan jantung pasca operasi bypass jantung terutama pada 1 tahun pertama memang berisiko untuk terjadi yang mana hal ini seringkali berhubungan dengan  jenis kelamin perempuan kebih berisiko riwayat serangan jantung sebelum operasi dilakukan merokok usia muda namun untuk mekanisme terjadinya sendiri sampai saat ini masih belum benar-benar jelas,berdasarkan data kemungkinana serangan jantung pasca operasi bypass jantung 1 berisiko seringkali berhubungan jenis kelamin perempuan kebih berisiko riwayat serangan jantung operasi merokok usia muda mekanisme benar-benar
741,742,112,"Untuk mencegah terjadinya serangan berulang, selama masih dilakukan perawatan di rumah sakit dalam pengawasan dokter sudah pasti diminimalisir sedapat mungkin serta apa saja yang sebaiknya dilakukan oleh pasien sudah diarahkan",a,b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Untuk mencegah terjadinya serangan berulang, selama masih dilakukan perawatan di rumah sakit dalam pengawasan dokter sudah pasti diminimalisir sedapat mungkin serta apa saja yang sebaiknya dilakukan oleh pasien sudah diarahkan",untuk mencegah terjadinya serangan berulang selama masih dilakukan perawatan di rumah sakit dalam pengawasan dokter sudah pasti diminimalisir sedapat mungkin serta apa saja yang sebaiknya dilakukan oleh pasien sudah diarahkan,mencegah serangan berulang perawatan rumah sakit pengawasan dokter diminimalisir sedapat pasien diarahkan
742,743,112,"Untuk selanjutnya setelah pulang dari perawatan untuk mencegah serangan berulang sangat penting untuk melakukan olahraga rutin (dengan jenis sesuai arahan dokter), menjaga berat badan agar selalu ideal, menghindari konsumsi makanan yang tinggi akan lemak jenuh, garam dan gula, menghindari rokok dan minuman beralkohol serta menghindari stres berlebih",a,b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Untuk selanjutnya setelah pulang dari perawatan untuk mencegah serangan berulang sangat penting untuk melakukan olahraga rutin (dengan jenis sesuai arahan dokter), menjaga berat badan agar selalu ideal, menghindari konsumsi makanan yang tinggi akan lemak jenuh, garam dan gula, menghindari rokok dan minuman beralkohol serta menghindari stres berlebih",untuk selanjutnya setelah pulang dari perawatan untuk mencegah serangan berulang sangat penting untuk melakukan olahraga rutin dengan jenis sesuai arahan dokter menjaga berat badan agar selalu ideal menghindari konsumsi makanan yang tinggi akan lemak jenuh garam dan gula menghindari rokok dan minuman beralkohol serta menghindari stres berlebih,pulang perawatan mencegah serangan berulang olahraga rutin jenis sesuai arahan dokter menjaga berat badan ideal menghindari konsumsi makanan lemak jenuh garam gula menghindari rokok minuman beralkohol menghindari stres berlebih
743,744,112,Semoga membantu,a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semoga membantu,semoga membantu,semoga membantu
744,745,113,"Dok,kmrim2 dada saya berdebar kencang ,lemas,dan berkunang2 sehabis kaget",q,b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Dok,kmrim2 dada saya berdebar kencang ,lemas,dan berkunang2 sehabis kaget",dokkmrim2 dada saya berdebar kencang lemasdan berkunang2 sehabis kaget,dokkmrim2 dada berdebar kencang lemasdan berkunang2 sehabis kaget
745,746,113,apakah sy terkena serangan jantung??dan jantung suka terasa terhentak tiba2,q,b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,apakah saya terkena serangan jantung??dan jantung suka terasa terhentak tiba-tiba,apakah saya terkena serangan jantungdan jantung suka terasa terhentak tiba-tiba,terkena serangan jantungdan jantung suka terhentak
746,747,114,"Selamat malam, terima kasih telah bertanya di Alodokter",a,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Selamat malam, terima kasih telah bertanya di Alodokter",selamat malam terima kasih telah bertanya di alodokter,selamat malam terima kasih alodokter
